"X","TLID","STATEFP","COUNTYFP","TFIDL","TFIDR","MTFCC","FULLNAME","SMID","LFROMADD","LTOADD","RFROMADD","RTOADD","ZIPL","ZIPR","Length","CLASS","RDTYPE","Main","DeadEnd","Cluster","unit_N","unit_N_orig","property_N","parcel_N","BG_ID_10","CT_ID_10"
22005,85697539,25,25,205871317,205863878,"S1400","Haviland St",2758,"800","898","1","99",2115,2115,89.19,5,5,0,0,3,177,115,9,9,250250104032,25025010403
22006,639606536,25,25,205863925,205863879,"S1200","Callahan Tunl",0," "," "," "," ",0,0,16.37,1,9,1,0,0,0,0,0,0,250250503001,25025050300
22007,85739842,25,25,205872993,205863880,"S1400"," ",2758," "," "," "," ",0,0,43.46,4,4,1,0,0,0,0,0,0,250250918002,25025091800
22008,85735289,25,25,205863882,205863882,"S1400"," ",2758," "," "," "," ",0,0,194.37,6,6,0,0,0,0,0,0,0,250259803001,25025980300
22009,85739844,25,25,205866333,205863882,"S1400"," ",2758," "," "," "," ",0,0,179.74,4,4,1,0,0,0,0,0,0,250259803001,25025980300
22010,85728829,25,25,205866362,205863882,"S1400","Franklin Park Rd",2758," "," "," "," ",0,0,101.42,4,4,1,0,0,0,0,0,0,250259803001,25025980300
22011,85698465,25,25,205872857,205863886,"S1200","Huntington Ave",2758,"790","804","781","817",2115,2115,68.16,3,3,1,0,0,0,0,0,0,250250810014,25025081001
22012,640264507,25,25,262947532,262947531,"S1200","Columbus Ave",0," "," "," "," ",0,0,38.42,2,2,1,0,0,0,0,0,0,250250703001,25025070300
22013,85699275,25,25,205873470,260984128,"S1400","Elmore St",2758,"11","1","12","2",2119,2119,81.32,5,5,0,0,4,2,2,2,2,250250817003,25025081700
22014,85711476,25,25,205867643,258864020,"S1400","Maverick Sq",2758,"20","98"," "," ",2128,0,52.09,4,4,1,0,7,85,43,7,6,250250504001,25025050400
22015,85700391,25,25,205870991,205863905,"S1400","St James St",2758,"40","50","45","53",2119,2119,42.7,5,5,0,0,2,27,27,10,8,250250817005,25025081700
22016,85700390,25,25,205870105,205863905,"S1400","St James St",2758,"2","6","55","57",2119,2119,21.27,5,5,0,0,2,2,2,4,4,250250817005,25025081700
22017,85728685,25,25,205870917,205863905,"S1400","Dudley St",2758,"116","128","111","125",2119,2119,50.23,4,4,1,0,3,1,1,2,2,250250817005,25025081700
22018,85728696,25,25,258863536,205863907,"S1400","Circuit St",2758,"2","8"," "," ",2119,0,41.29,5,5,0,0,0,0,0,0,0,250250817001,25025081700
22019,85711433,25,25,205867630,205863924,"S1400","London St",2758,"72","130","71","103",2128,2128,121.48,5,5,0,0,1,62,62,27,17,250250503001,25025050300
22020,85733955,25,25,260979148,205863949,"S1400","River St",2758,"523","519"," "," ",2126,0,43.58,4,4,1,0,3,28,28,2,2,250251010013,25025101001
22021,85733953,25,25,260979148,205863949,"S1400","River St",2758," "," ","542","522",0,2126,18.75,4,4,1,0,0,0,0,0,0,250251010013,25025101001
22022,85734890,25,25,205865381,205863953,"S1400"," ",2758," "," "," "," ",0,0,66.66,4,4,1,0,0,0,0,0,0,250250509011,25025050901
22023,85726247,25,25,205866151,205863953,"S1630"," ",0," "," "," "," ",0,0,11.32,4,4,1,0,0,0,0,0,0,250250509011,25025050901
22024,612868820,25,25,258863647,226888658,"S1400","W Dedham St",2758,"50","80","57","61",2118,2118,56.65,4,4,1,0,5,201,201,1,1,250250705002,25025070500
22025,85728154,25,25,260017056,262484289,"S1400","Beacon St",2758," "," "," "," ",0,0,19.14,4,4,1,0,6,17,17,10,2,250250108011,25025010801
22026,85725199,25,25,205872508,205863974,"S1400","Geneva Ave",2758," "," "," "," ",0,0,17.48,4,4,1,0,0,0,0,0,0,250250902001,25025090200
22027,85733849,25,25,205864680,262488730,"S1400","Summer St",0," "," "," "," ",0,0,10.3,4,4,1,0,0,0,0,0,0,250250701011,25025070101
22028,85742312,25,25,205865371,205863990,"S1400"," ",2758," "," "," "," ",0,0,89.03,6,6,0,0,0,0,0,0,0,250250103001,25025010300
22029,85734982,25,25,227168217,205864003,"S1630"," ",2758," "," "," "," ",0,0,8.47,1,1,1,0,0,0,0,0,0,250250911001,25025091100
22030,637997982,25,25,260442638,260442636,"S1630"," ",0," "," "," "," ",0,0,212.07,4,7,1,0,0,0,0,0,0,250250907001,25025090700
22031,85731147,25,25,205868842,205864006,"S1400","Clayton St",2758," "," ","83","103",0,2122,6.96,5,5,0,0,0,0,0,0,0,250250921012,25025092101
22032,85728434,25,25,205873370,205864019,"S1400","Worthington St",2758," "," "," "," ",0,0,22.82,2,2,1,0,0,0,0,0,0,250250809001,25025080900
22033,639988032,25,25,262461869,262485026,"S1400","Seaport Blvd",2758," "," "," "," ",0,0,215.53,4,4,1,0,3,0,0,1,1,250250606001,25025060600
22034,85731912,25,25,205864046,205864047,"S1400","Sierra Rd",2758," "," ","63","69",0,2136,38.76,6,6,0,0,3,202,202,7,6,250251402011,25025140201
22035,85695537,25,25,260980630,260980630,"S1400","Adella Pl",2758,"2","98","1","99",2134,2134,31.97,5,5,0,1,1,7,7,3,2,250250006021,25025000602
22036,85741834,25,25,205871801,205864063,"S1400","Soldiers Field Rd",2758," "," "," "," ",0,0,231.6,4,4,1,0,0,0,0,0,0,250250001001,25025000100
22037,85727188,25,25,205872290,258627302,"S1400","Fiske Ter",0,"78","98","5","99",2134,2134,18.03,5,5,0,1,2,2,2,2,2,250250007042,25025000704
22038,639489173,25,25,261571250,262476577,"S1400","Purchase St",0," "," ","191","267",0,2110,159.34,4,4,1,0,3,14,14,1,1,250250701018,25025070101
22039,85698053,25,25,262941997,205864079,"S1200","Columbus Ave",0,"392","424","399","419",2116,2116,82.36,3,3,1,0,7,42,42,1,1,250250707002,25025070700
22040,85728117,25,25,205871397,205864079,"S1400","Holyoke St",0,"2","8","1","3",2116,2116,37.26,5,5,0,0,0,0,0,0,0,250250707002,25025070700
22041,85735144,25,25,205865535,205864079,"S1400"," ",2758," "," "," "," ",0,0,44.34,5,5,0,0,0,0,0,0,0,250250707002,25025070700
22042,85742282,25,25,262449438,262449720,"S1400","Boston-Providence Tpke",0," "," "," "," ",0,0,109.56,4,4,1,0,0,0,0,0,0,250251304023,25025130402
22043,85736992,25,25,205872146,205864139,"S1400"," ",0," "," "," "," ",0,0,616.18,5,5,0,0,0,0,0,0,0,250251401023,25025140102
22044,640250067,25,25,262941357,262941356,"S1400","Frontage Rd",0," "," "," "," ",0,0,35,4,4,1,0,5,31,0,1,1,250250612001,25025061200
22045,85737008,25,25,205866315,205864151,"S1200","Forest Hills Opas",2758," "," "," "," ",0,0,65.64,2,2,1,0,0,0,0,0,0,250251101031,25025110103
22046,85732873,25,25,262941371,205864165,"S1400","Southampton St",0," "," ","383","405",0,2127,22.2,4,4,1,0,0,0,0,0,0,250250612002,25025061200
22047,85726267,25,25,205868434,205864165,"S1630"," ",0," "," "," "," ",0,0,347.62,4,7,1,0,0,0,0,0,0,250250907004,25025090700
22048,85697139,25,25,205870787,205864177,"S1400","Rutherford Ave",2758,"490","492","442","478",2129,2129,87.01,4,4,1,0,7,1,1,2,1,250250406001,25025040600
22049,636760994,25,25,259791314,259791312,"S1200","New Rutherford Ave",2758," "," "," "," ",0,0,38.99,2,2,1,0,0,0,0,0,0,250250404012,25025040401
22050,636760991,25,25,260185785,259791312,"S1630"," ",2758," "," "," "," ",0,0,60.62,4,7,1,0,0,0,0,0,0,250250404012,25025040401
22051,85737052,25,25,262470323,205864186,"S1100","I- 90",0," "," "," "," ",0,0,62.01,1,9,1,0,0,0,0,0,0,250250701011,25025070101
22052,85737060,25,25,205866186,205864193,"S1200","Beacon St",2758," "," "," "," ",0,0,283.96,2,2,1,0,3,172,172,140,8,250250101043,25025010104
22053,85732260,25,25,205868303,205864198,"S1200","William F McClellan Hwy",0," "," "," "," ",0,0,43.19,2,2,1,0,0,0,0,0,0,250250509011,25025050901
22054,85740684,25,25,262478867,262478867,"S1400"," ",2758," "," "," "," ",0,0,30.8,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22055,85740862,25,25,262478867,262478867,"S1400"," ",2758," "," "," "," ",0,0,88.94,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22056,85737961,25,25,262478867,262478867,"S1400"," ",2758," "," "," "," ",0,0,260.59,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22057,85740436,25,25,205862472,262478867,"S1400"," ",2758," "," "," "," ",0,0,380.76,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22058,85741249,25,25,262478867,262478867,"S1400"," ",2758," "," "," "," ",0,0,22.47,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22059,85738247,25,25,260981794,262478867,"S1400"," ",2758," "," "," "," ",0,0,88.67,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22060,85726940,25,25,262437753,262478867,"S1400","Veterans of Foreign Wars Pkwy",2758," "," "," "," ",0,0,67.04,4,4,1,0,3,0,0,1,1,250251301006,25025130100
22061,85741245,25,25,262478867,262478867,"S1400"," ",2758," "," "," "," ",0,0,101.6,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22062,85741280,25,25,262478867,262478867,"S1400"," ",2758," "," "," "," ",0,0,26.7,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22063,85741236,25,25,262478867,262478867,"S1400"," ",2758," "," "," "," ",0,0,31.46,6,6,0,0,0,0,0,0,0,250251301006,25025130100
22064,85728504,25,25,205873991,262472401,"S1400","Brookley Rd",2758,"12","16","13","17",2130,2130,38.31,5,5,0,0,7,8,8,2,2,250251202013,25025120201
22065,85741904,25,25,262472401,262472401,"S1400","Stedman St",2758,"46","98","47","99",2130,2130,114.77,6,6,0,1,3,2,2,6,6,250251202013,25025120201
22066,85699765,25,25,205866309,262472401,"S1400","Arborway",2758," "," "," "," ",0,0,16.63,5,5,0,0,0,0,0,0,0,250251202013,25025120201
22067,639988661,25,25,205873767,262453320,"S1400","Prince St",2758,"2","114","1","113",2130,2130,455.5,5,5,0,0,4,63,63,60,40,250251201031,25025120103
22068,638045524,25,25,260696693,260460393,"S1630"," ",0," "," "," "," ",0,0,27.79,1,1,1,0,5,31,0,1,1,250250404012,25025040401
22069,636133526,25,25,259791314,258863870,"S1630"," ",2758," "," "," "," ",0,0,23.53,4,7,1,0,0,0,0,0,0,250250404012,25025040401
22070,636133647,25,25,258864137,259791314,"S1200","New Rutherford Ave",2758,"99","1"," "," ",2129,0,108.77,2,2,1,0,0,0,0,0,0,250250404012,25025040401
22071,637992505,25,25,262974671,260185895,"S1400"," ",2758," "," "," "," ",0,0,189.05,6,6,0,0,5,31,0,1,1,250250404012,25025040401
22072,639554564,25,25,261596506,261596505,"S1400","Congress St",0," "," "," "," ",0,0,7.77,4,4,1,0,0,0,0,0,0,250250606001,25025060600
22073,638031897,25,25,260696233,260455085,"S1630"," ",0," "," "," "," ",0,0,10.71,1,1,1,0,0,0,0,0,0,250250701011,25025070101
22074,639554329,25,25,261596394,261596396,"S1630"," ",0," "," "," "," ",0,0,22.77,4,7,1,0,0,0,0,0,0,250250606001,25025060600
22075,85740056,25,25,261596592,205864424,"S1100","I- 90",0," "," "," "," ",0,0,3.63,1,9,1,0,0,0,0,0,0,250250606001,25025060600
22076,85695276,25,25,205864834,205864426,"S1630"," ",2758," "," "," "," ",0,0,156.93,4,4,1,0,0,0,0,0,0,250259815011,25025981501
22077,85725796,25,25,205872086,205864436,"S1400"," ",2758," "," "," "," ",0,0,24.93,5,5,0,0,0,0,0,0,0,250251401052,25025140105
22078,85733373,25,25,205867013,205864439,"S1400","Sleeper St",2758,"18","20","17","19",2210,2210,12.56,5,5,0,0,3,0,0,1,1,250250606001,25025060600
22079,85735920,25,25,262460627,205864439,"S1400"," ",2758," "," "," "," ",0,0,37.69,6,6,0,0,0,0,0,0,0,250250606001,25025060600
22080,637089029,25,25,260014110,205864442,"S1400"," ",2758," "," "," "," ",0,0,31.71,5,5,0,0,0,0,0,0,0,250250104052,25025010405
22081,630520067,25,25,250882854,205864444,"S1400","Centre St",2758," "," ","1013","1025",0,2130,94.12,4,4,1,0,4,1,1,1,1,250251201052,25025120105
22082,85701969,25,25,205873012,205864446,"S1400","Mount Everett St",2758,"2","98","1","99",2125,2125,241.59,5,5,0,0,1,67,67,30,27,250250918001,25025091800
22083,85735185,25,25,205873009,205864446,"S1400","Columbia Rd",2758," "," "," "," ",0,0,232.34,4,4,1,0,1,69,38,18,18,250250918001,25025091800
22084,85701979,25,25,205872041,205864448,"S1400","Columbia Rd",2758,"444","476","443","471",2125,2125,125.6,4,4,1,0,1,35,35,6,6,250250915001,25025091500
22085,85725416,25,25,205862226,205864452,"S1630"," ",2758," "," "," "," ",0,0,167.51,4,7,1,0,0,0,0,0,0,250250008031,25025000803
22086,85741714,25,25,205871223,260185986,"S1200","N Beacon St",2758," "," "," "," ",0,0,46.63,2,2,1,0,0,0,0,0,0,250250001001,25025000100
22087,637467066,25,25,205871229,260185986,"S1200","N Beacon St",2758," "," "," "," ",0,0,18.58,2,2,1,0,0,0,0,0,0,250250001001,25025000100
22088,85709781,25,25,205867654,260982082,"S1400","Cambridge St",2758,"132","142"," "," ",2114,0,30.33,4,4,1,0,3,2,2,1,1,250250203021,25025020302
22089,85697952,25,25,205871882,260982082,"S1400","Cambridge St",2758,"156","174"," "," ",2114,0,58.42,4,4,1,0,5,1,1,1,1,250250203011,25025020301
22090,85728185,25,25,205871877,205864456,"S1400","Irving St",0," "," "," "," ",0,0,3.8,5,5,0,0,0,0,0,0,0,250250202001,25025020200
22091,85728859,25,25,205872995,205864462,"S1400","Devon St",2758,"152","154","151","153",2121,2121,15.02,5,5,0,0,0,0,0,0,0,250250902001,25025090200
22092,85734587,25,25,262480861,205864482,"S1400","Cross St",0," "," "," "," ",0,0,33.76,4,4,1,0,0,0,0,0,0,250250302001,25025030200
22093,85732645,25,25,205864492,205864491,"S1400","Weld St",2758," "," "," "," ",0,0,11.46,5,5,0,0,0,0,0,0,0,250251106074,25025110607
22094,85735247,25,25,205864498,205864497,"S1400"," ",2758," "," "," "," ",0,0,30.1,4,4,1,0,0,0,0,0,0,250251206001,25025120600
22095,85706212,25,25,205874152,205864510,"S1400","St Gregory St",2758,"2","34","1","33",2124,2124,116.61,5,5,0,0,2,27,27,14,12,250251009001,25025100900
22096,85729498,25,25,205870348,205864510,"S1400","Dorchester Ave",2758,"2166","2176","2163","2199",2124,2124,145.85,4,4,1,0,2,69,69,12,8,250251009001,25025100900
22097,85729271,25,25,260978471,205864521,"S1400","Neponset Valley Pkwy",2758,"266","272"," "," ",2136,0,54.99,4,4,1,0,3,41,41,5,5,250251402011,25025140201
22098,85735564,25,25,205864528,205864528,"S1400"," ",2758," "," "," "," ",0,0,176.77,6,6,0,0,0,0,0,0,0,250250008031,25025000803
22099,85731802,25,25,205865183,205864532,"S1400","Avon St",2758," "," ","35","99",0,2130,102.1,5,5,0,0,5,1,1,2,1,250251201052,25025120105
22100,639545274,25,25,262442882,262449582,"S1630"," ",0," "," "," "," ",0,0,55.9,4,7,1,0,0,0,0,0,0,250250701011,25025070101
22101,85727173,25,25,205872284,205864536,"S1400","Gorham St",2758,"2","98","1","99",2134,2134,45.93,5,5,0,0,0,0,0,0,0,250250007043,25025000704
22102,85722249,25,25,205873769,205864537,"S1400","Eliot St",2758,"44","198","41","199",2130,2130,199.02,5,5,0,0,2,53,53,48,12,250251201031,25025120103
22103,85738275,25,25,205863309,205864544,"S1400"," ",2758," "," "," "," ",0,0,18.13,4,4,1,0,0,0,0,0,0,250250910011,25025091001
22104,85735382,25,25,205873477,205864548,"S1400"," ",2758," "," "," "," ",0,0,67.14,5,5,0,0,0,0,0,0,0,250250813001,25025081300
22105,85732014,25,25,205871559,205864556,"S1400","Victoria Heights Rd",2758,"9","1","10","2",2136,2136,50.38,6,6,0,0,0,0,0,0,0,250251404006,25025140400
22106,85732575,25,25,205871556,205864556,"S1400","Victoria Heights Rd",2758,"85","47","86","48",2136,2136,136.64,6,6,0,0,3,0,0,1,1,250251404006,25025140400
22107,85709378,25,25,262459748,205864573,"S1400","Bunker Hill St",2758,"2","24","1","25",2129,2129,58.99,5,5,0,0,5,32,1,2,2,250250402002,25025040200
22108,85727113,25,25,205871719,205864590,"S1100","I- 90",2758," "," "," "," ",0,0,14.12,1,1,1,0,0,0,0,0,0,250250008023,25025000802
22109,85737133,25,25,205862313,205864605,"S1400","Soldiers Field Rd",2758," "," "," "," ",0,0,205.6,1,1,1,0,0,0,0,0,0,250259815011,25025981501
22110,85728249,25,25,262947521,205864609,"S1400","Berkeley St",2758,"100","110","103","105",2116,2116,24.26,4,4,1,0,5,32,2,2,2,250250703003,25025070300
22111,85728220,25,25,262947645,205864610,"S1400","Dartmouth St",0," "," "," "," ",0,0,17.78,4,4,1,0,0,0,0,0,0,250250707001,25025070700
22112,85737120,25,25,261595935,262458211,"S1100","I- 90 Eb Hov Lane",0," "," "," "," ",0,0,53.6,1,1,1,0,0,0,0,0,0,250250612001,25025061200
22113,85699651,25,25,205873820,205864642,"S1400","N073",2758," "," "," "," ",0,0,17.94,4,4,1,0,0,0,0,0,0,250251101033,25025110103
22114,85738491,25,25,260697351,260697359,"S1400","Austin St",0," "," "," "," ",0,0,30.45,4,4,1,0,5,31,0,1,1,250250404012,25025040401
22115,624559819,25,25,239034822,262136596,"S1400","Border St",0,"N0","N98"," "," ",2128,0,51.42,5,5,0,0,0,0,0,0,0,250250503002,25025050300
22116,639506683,25,25,262481415,261578964,"S1630"," ",0," "," "," "," ",0,0,46.81,1,9,1,0,5,31,0,1,1,250250203032,25025020303
22117,85735782,25,25,205863254,260978271,"S1400"," ",2758," "," "," "," ",0,0,40.78,6,6,0,0,0,0,0,0,0,250250408012,25025040801
22118,639558705,25,25,262484782,262441278,"S1630"," ",0," "," "," "," ",0,0,63.67,1,1,1,0,0,0,0,0,0,250250606001,25025060600
22119,85741997,25,25,205864680,205864681,"S1100","I- 93",0," "," "," "," ",0,0,134.55,1,9,1,0,0,0,0,0,0,250250701011,25025070101
22120,85738972,25,25,205865860,262479310,"S1400"," ",2758," "," "," "," ",0,0,36.43,6,6,0,0,0,0,0,0,0,250251401024,25025140102
22121,637215966,25,25,262479310,262479310,"S1400","Pine Tree Ln",0," "," ","99","1",0,2136,39.31,5,5,0,1,4,4,4,4,4,250251401024,25025140102
22122,85703327,25,25,205866491,262479310,"S1400","Leighton Rd",2758,"52","80","57","83",2136,2136,180.81,5,5,0,0,4,12,12,12,12,250251401024,25025140102
22123,85739203,25,25,205865863,205864782,"S1400"," ",2758," "," "," "," ",0,0,67.32,6,6,0,0,0,0,0,0,0,250251401024,25025140102
22124,85694593,25,25,205869766,205864785,"S1400","Spring St",2758,"290","308","267","285",2132,2132,88.83,4,4,1,0,4,4,4,3,3,250251304023,25025130402
22125,85737968,25,25,205864784,205864785,"S1400"," ",2758," "," "," "," ",0,0,120.4,6,6,0,0,0,0,0,0,0,250251304022,25025130402
22126,85734350,25,25,262478169,205864785,"S1400","Veterans of Foreign Wars Pkwy",2758," "," ","1400","1358",0,2132,223.98,4,4,1,0,0,0,0,0,0,250251304022,25025130402
22127,85738911,25,25,205864778,205864799,"S1400"," ",2758," "," "," "," ",0,0,41.94,6,6,0,0,0,0,0,0,0,250251301002,25025130100
22128,85737939,25,25,257444460,205864799,"S1400"," ",2758," "," "," "," ",0,0,38.86,6,6,0,0,0,0,0,0,0,250251301002,25025130100
22129,85738981,25,25,205865418,205864804,"S1400"," ",2758," "," "," "," ",0,0,39.89,5,5,0,0,0,0,0,0,0,250259813002,25025981300
22130,639988069,25,25,205871641,262440069,"S1400","Neponset Valley Pkwy",2758,"12","36","13","37",2136,2136,139.76,4,4,1,0,2,2,2,1,1,250251401022,25025140102
22131,640266066,25,25,262948320,263003224,"S1200","Commonwealth Ave",0," "," "," "," ",0,0,85.3,2,2,1,0,7,45,45,2,2,250250007031,25025000703
22132,640560486,25,25,262958007,262958006,"S1400"," ",0," "," "," "," ",0,0,8.53,4,4,1,0,0,0,0,0,0,250250005021,25025000502
22133,85740131,25,25,205864971,205864852,"S1400"," ",2758," "," "," "," ",0,0,51.75,6,6,0,0,0,0,0,0,0,250250812001,25025081200
22134,637468032,25,25,260981741,260981741,"S1400","Humboldt Ct",2758,"98","2","1","99",2119,2119,73.91,5,5,0,0,0,0,0,0,0,250250819001,25025081900
22135,85713740,25,25,205868811,205864864,"S1630"," ",2758," "," "," "," ",0,0,21.38,4,7,1,0,0,0,0,0,0,250250910012,25025091001
22136,85696996,25,25,205866258,205864893,"S1400","Boylston St",2758,"1128","1154","1127","1159",2215,2215,34.38,4,4,1,0,0,0,0,0,0,250250102031,25025010203
22137,85738361,25,25,262435350,205864923,"S1630"," ",2758," "," "," "," ",0,0,227.54,6,6,0,0,0,0,0,0,0,250259815011,25025981501
22138,85735163,25,25,259819901,205864934,"S1200","Commonwealth Ave",2758," "," "," "," ",0,0,81.67,2,2,1,0,0,0,0,0,0,250250005032,25025000503
22139,633012671,25,25,260980076,262460942,"S1400","East St",2758,"2","8"," "," ",2122,0,24.74,5,5,0,0,0,0,0,0,0,250250916002,25025091600
22140,85735452,25,25,205868596,205864959,"S1400"," ",2758," "," "," "," ",0,0,23.82,5,5,0,0,0,0,0,0,0,250259812011,25025981201
22141,85699525,25,25,205864961,205864961,"S1400","Jess St",2758,"1","99","2","98",2130,2130,70.27,5,5,0,1,2,39,18,10,10,250251203014,25025120301
22142,85732194,25,25,205873978,205864961,"S1400","Merriam St",2758,"23","99","12","98",2130,2130,75.86,5,5,0,0,6,42,11,11,6,250251203014,25025120301
22143,85728552,25,25,260981937,260981937,"S1400","Catenaccia Way",2758,"24","98","25","99",2130,2130,66.86,5,5,0,0,0,0,0,0,0,250251101031,25025110103
22144,85735469,25,25,260981937,260981937,"S1400"," ",2758," "," "," "," ",0,0,17.38,5,5,0,0,0,0,0,0,0,250251101031,25025110103
22145,85728522,25,25,205866295,250882844,"S1400","N073",2758," "," "," "," ",0,0,123.46,4,4,1,0,5,31,0,1,1,250259810001,25025981000
22146,85713473,25,25,205870284,205864967,"S1400","Dorchester Ave",2758,"1570","1590","1591","1605",2122,2122,129.52,4,4,1,0,1,24,24,6,6,250250921014,25025092101
22147,85728385,25,25,257444556,205864970,"S1400","Ellingwood St",2758,"28","86"," "," ",2120,0,83.49,6,6,0,0,6,37,37,26,2,250250811002,25025081100
22148,85699078,25,25,205873458,205864971,"S1400","Centre St",2758,"256","272","265","267",2130,2130,62.53,4,4,1,0,5,73,73,4,2,250251205001,25025120500
22149,85721993,25,25,205863041,205864971,"S1400","Centre St",2758,"282","286","289","293",2130,2130,35.7,4,4,1,0,7,6,6,2,2,250251205003,25025120500
22150,85727625,25,25,205873855,205864981,"S1400","Granby St",2758,"2","12","1","11",2215,2215,60.77,5,5,0,0,0,0,0,0,0,250250101033,25025010103
22151,85727106,25,25,205871724,205864993,"S1400"," ",2758," "," "," "," ",0,0,39,5,5,0,0,0,0,0,0,0,250250001004,25025000100
